#,accession,total,log(e),EC,description
112,ENSP00000231751,11209,-3245.5,4,"LTF, lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]"
113,ENSP00000262854,15661,-3229.8,4,"HUWE1, HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:30892]"
114,ENSP00000340648,15619,-3229.8,4,"HUWE1, HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:30892]"
115,ENSP00000265983,13609,-3203.8,4,"HPX, hemopexin [Source:HGNC Symbol;Acc:HGNC:5171]"
116,ENSP00000268712,5087,-3171.9,4,"NCOR1, nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]"
117,ENSP00000358872,25154,-3147.4,4,"FLNA, filamin A, alpha [Source:HGNC Symbol;Acc:HGNC:3754]"
118,ENSP00000295137,49246,-3114.6,4,"ACTG2, actin, gamma 2, smooth muscle, enteric [Source:HGNC Symbol;Acc:HGNC:145]"
119,ENSP00000224784,49569,-3106.3,4,"ACTA2, actin, alpha 2, smooth muscle, aorta [Source:HGNC Symbol;Acc:HGNC:130]"
120,ENSP00000313851,9581,-3067.5,4,"PDS5B, PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:20418]"
121,ENSP00000380899,17243,-3046.3,4,Hemoglobin subunit alpha (Hemoglobin alpha chain) (Alpha-globin). [Source:Uniprot/SWISSPROT;Acc:P69905]
122,ENSP00000380908,17222,-3046.3,4,Hemoglobin subunit alpha (Hemoglobin alpha chain) (Alpha-globin). [Source:Uniprot/SWISSPROT;Acc:P69905]
123,ENSP00000211998,21408,-3021.8,4,"VCL, vinculin [Source:HGNC Symbol;Acc:HGNC:12665]"
124,ENSP00000379192,4897,-3009.6,4,"NCOR1, nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]"
125,ENSP00000359805,5939,-3007,4,"DST, dystonin [Source:HGNC Symbol;Acc:1090]"
126,ENSP00000290378,50049,-3004.8,4,"ACTC1, actin, alpha, cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]"
127,ENSP00000354508,6178,-2970.2,4,"DST, dystonin [Source:HGNC Symbol;Acc:HGNC:1090]"
128,ENSP00000376333,3290,-2956.7,4,"LLGL2, lethal giant larvae homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6629]"
129,ENSP00000359824,5866,-2943.4,4,"DST, dystonin [Source:HGNC Symbol;Acc:HGNC:1090]"
130,ENSP00000361841,21129,-2929.1,4,"VCL, vinculin [Source:HGNC Symbol;Acc:HGNC:12665]"
131,ENSP00000382862,10097,-2899.2,4,"B-factor, properdin. [Source:Uniprot/SPTREMBL;Acc:Q5JP67]"
132,ENSP00000244364,5622,-2882.1,4,"DST, dystonin [Source:HGNC Symbol;Acc:HGNC:1090]"
133,ENSP00000260356,15847,-2874.4,4,"THBS1, thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]"
134,ENSP00000365804,2666,-2862.7,4,"HDAC6, histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]"
135,ENSP00000334061,2683,-2862.7,4,"HDAC6, histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]"
136,ENSP00000360609,36773,-2852.9,4,"HSP90AB1, heat shock protein 90kDa alpha (cytosolic), class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]"
137,ENSP00000360709,36773,-2852.9,4,"HSP90AB1, heat shock protein 90kDa alpha (cytosolic), class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]"
138,ENSP00000325875,37695,-2852.9,4,"HSP90AB1, heat shock protein 90kDa alpha (cytosolic), class B member 1 [Source:HGNC Symbol;Acc:HGNC:5258]"
139,ENSP00000260665,17779,-2837.7,4,"LRPPRC, leucine-rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]"
140,ENSP00000265313,8819,-2836.6,4,"FN1, fibronectin 1"
141,ENSP00000369317,36722,-2824.9,4,"KRT6A, keratin 6A [Source:HGNC Symbol;Acc:HGNC:6443]"
142,ENSP00000362016,11560,-2820.9,4,"MACF1, microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]"
143,ENSP00000369129,16244,-2819.5,4,"DSP, desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]"
144,ENSP00000167462,3217,-2796.6,4,"LLGL2, lethal giant larvae homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6629]"
145,ENSP00000264998,17879,-2779.4,4,"TF, transferrin [Source:HGNC Symbol;Acc:11740]"
146,ENSP00000361804,7635,-2774.6,4,"SPTAN1, spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)"
147,ENSP00000377298,15612,-2768.1,4,"NUMA1, nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]"
148,ENSP00000331666,20317,-2739.7,4,"ALB, albumin"
149,ENSP00000266041,11341,-2730.3,4,"ITIH4, inter-alpha-trypsin inhibitor heavy chain family, member 4 [Source:HGNC Symbol;Acc:HGNC:6169]"
150,ENSP00000340520,10975,-2721.4,4,"ITIH4, inter-alpha-trypsin inhibitor heavy chain family, member 4 [Source:HGNC Symbol;Acc:6169]"
151,ENSP00000193403,28923,-2719.9,4,"ACTN1, actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]"
152,ENSP00000262269,23208,-2712.1,4,"MYH14, myosin, heavy chain 14, non-muscle [Source:HGNC Symbol;Acc:HGNC:23212]"
153,ENSP00000351851,15899,-2706.3,4,"NUMA1, nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]"
154,ENSP00000355645,47266,-2698.4,4,"ACTA1, actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]"
155,ENSP00000293308,36578,-2698,4,"KRT8, keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]"
156,ENSP00000384425,9934,-2683.8,4,"ITIH4, inter-alpha-trypsin inhibitor heavy chain family, member 4 [Source:HGNC Symbol;Acc:HGNC:6169]"
157,ENSP00000377530,6915,-2662.5,4,"PC, pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]"
158,ENSP00000377532,6915,-2662.5,4,"PC, pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]"
159,ENSP00000377527,6915,-2662.5,4,"PC, pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]"
160,ENSP00000377941,26719,-2660.9,4,"ACTN1, actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]"
161,ENSP00000259818,37987,-2656.3,4,"TUBB2B, tubulin, beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]"
162,ENSP00000263801,9090,-2647.6,4,"TP53BP1, tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
163,ENSP00000371475,9039,-2647.6,4,"TP53BP1, tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
164,ENSP00000252252,44180,-2644.4,4,"KRT6B, keratin 6B [Source:HGNC Symbol;Acc:HGNC:6444]"
165,ENSP00000355537,19577,-2642.5,4,"ACTN2, actinin, alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]"
166,ENSP00000367434,3768,-2634.3,4,"TLN1, Talin-1  [UniProt: Q9Y490]"
167,ENSP00000289893,12022,-2626.5,4,"MACF1, microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]"
168,ENSP00000366169,22931,-2625.8,4,"MYH14, myosin, heavy chain 14, non-muscle [Source:HGNC Symbol;Acc:HGNC:23212]"
169,ENSP00000354923,2616,-2617.8,4,"DMD, dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]"
170,ENSP00000273283,9179,-2612.4,4,"ITIH1, inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]"
171,ENSP00000336799,42326,-2599.2,4,"TUBA1B, tubulin, alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]"
172,ENSP00000268182,20625,-2596.3,4,"IQGAP1, IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]"
173,ENSP00000353508,2463,-2587.4,4,"MAP2, microtubule-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]"
174,ENSP00000252250,38977,-2579.3,4,"KRT6C, keratin 6C [Source:HGNC Symbol;Acc:HGNC:20406]"
175,ENSP00000301071,41432,-2564.5,4,"TUBA1A, tubulin, alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]"
176,ENSP00000254730,3552,-2550.5,4,"EEFSEC, eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:HGNC Symbol;Acc:HGNC:24614]"
177,ENSP00000338082,15321,-2547.9,4,"HBG2, hemoglobin, gamma G [Source:HGNC Symbol;Acc:HGNC:4832]"
178,ENSP00000369609,14762,-2547.9,4,"HBG2, hemoglobin, gamma G [Source:HGNC Symbol;Acc:HGNC:4832]"
179,ENSP00000369703,36469,-2541.2,4,"TUBB2A, tubulin, beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]"
180,ENSP00000374373,2449,-2535.8,4,"SPTB, spectrin, beta, erythrocytic"
181,ENSP00000373058,37956,-2520.4,4,"TUBB, tubulin, beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
182,ENSP00000339001,37960,-2520.4,4,"TUBB, tubulin, beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
183,ENSP00000216281,36443,-2482,4,"HSP90AA1, heat shock protein 90kDa alpha (cytosolic), class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]"
184,ENSP00000371470,8851,-2479.9,4,"TP53BP1, tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]"
185,ENSP00000312351,45997,-2465.8,4,"ACTA1, actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:129]"
186,ENSP00000335153,36350,-2465.2,4,"HSP90AA1, heat shock protein 90kDa alpha (cytosolic), class A member 1 [Source:HGNC Symbol;Acc:HGNC:5253]"
187,ENSP00000355644,46633,-2434.1,4,"ACTA1, actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]"
188,ENSP00000252999,7399,-2394.8,4,"LAMA5, laminin, alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]"
189,ENSP00000355643,45106,-2388.9,4,"ACTA1, actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:129]"
190,ENSP00000375861,10880,-2387.9,4,"COL6A3, collagen, type VI, alpha 3 [Source:HGNC Symbol;Acc:HGNC:2213]"
191,ENSP00000308938,9844,-2383.8,4,"PLG, plasminogen [Source:HGNC Symbol;Acc:HGNC:9071]"
192,ENSP00000353114,6762,-2376.9,4,"AHNAK2, AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]"
193,ENSP00000341289,38291,-2372,4,"TUBB4B, tubulin, beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]"
194,ENSP00000366035,26651,-2359.4,4,"ACTN1, actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]"
195,ENSP00000310861,46273,-2354.7,4,"KRT2, keratin 2 [Source:HGNC Symbol;Acc:HGNC:6439]"
196,ENSP00000327431,15328,-2346.2,4,"HBG1, hemoglobin, gamma A [Source:HGNC Symbol;Acc:HGNC:4831]"
197,ENSP00000381581,17051,-2343.5,4,Plastin-2 (L-plastin) (Lymphocyte cytosolic protein 1) (LCP-1) (LC64P). [Source:Uniprot/SWISSPROT;Acc:P13796]
198,ENSP00000315757,18230,-2343.5,4,"LCP1, lymphocyte cytosolic protein 1 (L-plastin) [Source:HGNC Symbol;Acc:HGNC:6528]"
199,ENSP00000351190,10989,-2339.1,4,"ITIH2, inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]"
200,ENSP00000301072,42038,-2336.3,4,"TUBA1C, tubulin, alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]"
201,ENSP00000382200,8113,-2330.9,4,"APOB, apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]"
202,ENSP00000342376,5069,-2324.9,4,"EGFR, epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]"
203,ENSP00000345973,5070,-2324.9,4,"EGFR, epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]"
204,ENSP00000331902,5253,-2324.8,4,"COL4A5, collagen, type IV, alpha 5 [Source:HGNC Symbol;Acc:HGNC:2207]"
205,ENSP00000354505,5309,-2324.8,4,"COL4A5, collagen, type IV, alpha 5 [Source:HGNC Symbol;Acc:HGNC:2207]"
206,ENSP00000368906,10075,-2305.1,4,"ITIH2, inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]"
207,ENSP00000273951,11626,-2296.1,4,"GC, group-specific component (vitamin D binding protein) [Source:HGNC Symbol;Acc:HGNC:4187]"
