ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
P06703,PXD002854-Sample-Erythrocytes-1,Blood Serum,22.39140502204837,0.0063955305844528385,7.805876580142484,639553.0584452839
P04217,PXD002854-Sample-Erythrocytes-1,Blood Serum,22.26774658460417,0.006360210723197089,7.803471504705907,636021.0723197089
P00568,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.612859178593304,0.006173158931208543,7.790507458249849,617315.8931208543
P36955,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.56161572729981,0.006158522553559273,7.78947653622339,615852.2553559273
P0C0L5,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.28282137915877,0.006078892098098666,7.783824434613882,607889.2098098666
P01871,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.22937090409227,0.006063625340710967,7.782732359265067,606362.5340710967
P02774,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.1327158524858,0.0060360183040787255,7.780750548093005,603601.8304078726
P19652,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.061455583629805,0.006015664635853079,7.779283617002111,601566.4635853079
Q9NZD4,PXD002854-Sample-Erythrocytes-1,Blood Serum,21.058325162039967,0.006014770511210149,7.779219061831076,601477.0511210149
P02656,PXD002854-Sample-Erythrocytes-1,Blood Serum,20.81189448089133,0.005944383907212689,7.774106849776741,594438.3907212688
P60174,PXD002854-Sample-Erythrocytes-1,Blood Serum,20.804654080020747,0.005942315872394601,7.7739557336325475,594231.5872394601
P02654,PXD002854-Sample-Erythrocytes-1,Blood Serum,20.67729770063253,0.005905939788861634,7.77128901501334,590593.9788861633
P02763,PXD002854-Sample-Erythrocytes-1,Blood Serum,20.644426042409414,0.005896550842731607,7.770598047575607,589655.0842731607
P04114,PXD002854-Sample-Erythrocytes-1,Blood Serum,20.53368456834128,0.00586492038078995,7.768262120728055,586492.038078995
P37840,PXD002854-Sample-Erythrocytes-1,Blood Serum,19.837833163697816,0.005666168273173229,7.7532894680004105,566616.8273173228
P35542,PXD002854-Sample-Erythrocytes-1,Blood Serum,19.57704990300263,0.005591682222921041,7.7475424823453976,559168.222292104
P0DOX5,PXD002854-Sample-Erythrocytes-1,Blood Serum,19.524162560951456,0.005576576310036805,7.746367649475787,557657.6310036805
P02730,PXD002854-Sample-Erythrocytes-1,Blood Serum,19.45021027026576,0.005555453734816313,7.744719535190416,555545.3734816313
P01859,PXD002854-Sample-Erythrocytes-1,Blood Serum,18.96017095117777,0.005415486571088729,7.733637483241205,541548.6571088729
P15531,PXD002854-Sample-Erythrocytes-1,Blood Serum,18.678603551572454,0.0053350640645962845,7.727139638893309,533506.4064596285
P02765,PXD002854-Sample-Erythrocytes-1,Blood Serum,18.60715852343424,0.005314657624620092,7.725475292090254,531465.7624620092
A0A0C4DH38,PXD002854-Sample-Erythrocytes-1,Blood Serum,18.227315982182756,0.005206165344325127,7.716517956894176,520616.5344325127
Q14624,PXD002854-Sample-Erythrocytes-1,Blood Serum,18.02518376582065,0.005148431460695486,7.7116749355026135,514843.1460695486
P51884,PXD002854-Sample-Erythrocytes-1,Blood Serum,17.99921744842691,0.00514101484807588,7.711048858181002,514101.484807588
P01019,PXD002854-Sample-Erythrocytes-1,Blood Serum,17.6485542658108,0.005040856903228087,7.70250436912621,504085.6903228087
P00450,PXD002854-Sample-Erythrocytes-1,Blood Serum,17.23659953574854,0.004923192599763034,7.6922468260994155,492319.25997630344
P02549,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.927627214080022,0.004834942580122255,7.684391320759428,483494.2580122255
P00751,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.86893716027613,0.004818179271444824,7.6828829548883135,481817.9271444824
P08697,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.859564671223755,0.004815502260318104,7.682641591046999,481550.2260318104
P11277,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.81534592856997,0.004802872310532913,7.681501040611873,480287.23105329135
P05090,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.60324660594334,0.004742291578619725,7.675988252951441,474229.1578619725
P01780,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.068323317906398,0.004589504460276431,7.661765796259381,458950.4460276431
P07195,PXD002854-Sample-Erythrocytes-1,Blood Serum,16.023658773278004,0.004576747178590432,7.660556922482861,457674.7178590432
O14791,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.996835776873565,0.004569085877582196,7.659829320850532,456908.58775821957
Q99497,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.80331136578108,0.0045138105927681575,7.654543331382982,451381.05927681574
Q13228,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.770331577083407,0.004504390761941236,7.653636059106502,450439.07619412366
P16157,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.409822160817281,0.004401420492972276,7.6435928611905295,440142.04929722764
A0M8Q6,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.267931375225718,0.0043608930290632755,7.63957543373664,436089.30290632753
P19823,PXD002854-Sample-Erythrocytes-1,Blood Serum,15.134491498678486,0.004322779350586954,7.635763068226655,432277.93505869544
P62826,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.942733029026451,0.004268008461655248,7.630225271775521,426800.8461655248
P02751,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.474782569385683,0.004134350414127888,7.6164072832425695,413435.04141278885
P19827,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.47265657463534,0.004133743178251676,7.616343491223821,413374.3178251676
A0A075B6K5,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.294229752967484,0.004082780132657179,7.610955992770219,408278.0132657179
P06312,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.12310655693373,0.00403390318041298,7.605725470297919,403390.31804129796
P05546,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.106501685093715,0.004029160424627929,7.605214559556071,402916.0424627929
P25311,PXD002854-Sample-Erythrocytes-1,Blood Serum,14.056517090020026,0.00401488360697265,7.603672959432329,401488.360697265
P26447,PXD002854-Sample-Erythrocytes-1,Blood Serum,13.708542279052217,0.003915493526539001,7.59278651028772,391549.35265390004
A0A0B4J1U7,PXD002854-Sample-Erythrocytes-1,Blood Serum,13.509688773283699,0.003858696122503125,7.586440578644879,385869.61225031246
P61088,PXD002854-Sample-Erythrocytes-1,Blood Serum,13.40149704111123,0.0038277939289421306,7.582948549289684,382779.3928942131
P23528,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.938040633423638,0.003695419492098708,7.567663745237708,369541.94920987077
P02750,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.786873403180996,0.0036522424496830195,7.562559599931394,365224.24496830197
P01717,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.609533068546966,0.0036015897312451977,7.556494239409581,360158.97312451975
P0DOX7,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.561393488549497,0.003587839894828351,7.554833054677523,358783.9894828351
A0A0C4DH31,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.429867420219784,0.0035502728465869734,7.550261730861763,355027.2846586973
P63241,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.420061147748354,0.0035474719363516065,7.549918968488681,354747.1936351606
A0A075B6I0,PXD002854-Sample-Erythrocytes-1,Blood Serum,12.155980131119641,0.003472043966692745,7.540585216035315,347204.3966692745
P00492,PXD002854-Sample-Erythrocytes-1,Blood Serum,11.680265239572927,0.003336168208321583,7.5232479394789555,333616.8208321583
P04004,PXD002854-Sample-Erythrocytes-1,Blood Serum,11.65661561645207,0.003329413300006036,7.522367710077275,332941.3300006036
A0A0B4J1X5,PXD002854-Sample-Erythrocytes-1,Blood Serum,11.598368955165725,0.0033127766350297973,7.520192154431832,331277.66350297973
P08185,PXD002854-Sample-Erythrocytes-1,Blood Serum,11.251045541615708,0.003213572609562507,7.506988117091005,321357.2609562507
P01619,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.941897691946465,0.0031252724548499916,7.4948878842337185,312527.24548499915
P35858,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.832968263434074,0.0030941595572487922,7.490542705305817,309415.9557248792
P08603,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.804227582640701,0.003085950518876657,7.4893889581655255,308595.0518876657
P01042,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.643009211750039,0.0030399026259109586,7.482859672520976,303990.2625910959
P00352,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.6074601799347,0.0030297489566794467,7.481406644592847,302974.8956679447
P22352,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.424961568917718,0.002977622908884323,7.473869697123263,297762.2908884323
P06310,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.40844612038201,0.002972905694572757,7.473181132892708,297290.5694572757
P02753,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.379303606061637,0.0029645818827592385,7.471963450207847,296458.18827592384
P04075,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.359553635680554,0.0029589408102365508,7.471136277751118,295894.0810236551
P30086,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.236315284285352,0.0029237409357869815,7.465938888414884,292374.0935786982
P00558,PXD002854-Sample-Erythrocytes-1,Blood Serum,10.059495441982794,0.002873236882634863,7.458371432667983,287323.6882634863
P02760,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.932498985382791,0.0028369636018156074,7.452853763842366,283696.36018156074
Q06323,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.734479899851467,0.002780404528520567,7.444107987185426,278040.4528520567
A0A0B4J1Y9,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.66889762208298,0.002761672632828741,7.4411721962620545,276167.2632828741
A0A0B4J1V0,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.650806471573535,0.002756505359659542,7.440358841244201,275650.5359659542
P62258,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.545502937058181,0.00272642810568728,7.4355940500826385,272642.810568728
P05543,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.453502870110208,0.0027001506460388974,7.431387994869469,270015.06460388977
Q96KN2,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.409169007268714,0.0026874878151245123,7.429346503868338,268748.78151245124
P11142,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.397598393061495,0.0026841829659214225,7.4288121159611045,268418.29659214226
P07451,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.383704755417387,0.002680214604650895,7.428169569358733,268021.46046508953
P58546,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.38295157827746,0.002679999478917196,7.428134709587218,267999.9478917196
P63218,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.182997372816217,0.002622887688243135,7.418779694547447,262288.76882431353
P61970,PXD002854-Sample-Erythrocytes-1,Blood Serum,9.048933998983935,0.0025845959237578327,7.412392655051065,258459.59237578328
P00739,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.989189807358077,0.002567531527646452,7.409515785160773,256753.15276464523
Q96PD5,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.92183262476036,0.002548292675910168,7.406249306015444,254829.26759101677
O95445,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.906464605584679,0.002543903195367802,7.405500580829562,254390.31953678018
P01031,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.713282483254519,0.0024887256765602295,7.395977028500139,248872.56765602296
P01714,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.606543897035104,0.002458238536872687,7.390624022659939,245823.8536872687
A0A075B6K4,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.583401390652474,0.002451628473447669,7.389454656647031,245162.8473447669
P30046,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.430618617501512,0.002407989992633163,7.381654677704879,240798.99926331628
P04921,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.385938211688835,0.002395228180606657,7.379346892639079,239522.81806066568
P27105,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.279374569262322,0.0023647910091268696,7.3737927655416895,236479.10091268696
P29622,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.155296662090795,0.0023293513371014196,7.3672349983057055,232935.13371014196
P28066,PXD002854-Sample-Erythrocytes-1,Blood Serum,8.15341499912587,0.002328813888333468,7.3671347824378834,232881.38883334678
A0A075B6H9,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.99348758894389,0.0022831347251856425,7.358531539470238,228313.47251856426
P00736,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.94446088782745,0.002269131505372671,7.355859665740697,226913.1505372671
P05452,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.940502388379993,0.002268000861526971,7.355643215192799,226800.0861526971
P78417,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.916979146865116,0.0022612820508759322,7.354354735498566,226128.20508759323
P63104,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.84500364711998,0.0022407240952899373,7.350388384303967,224072.40952899374
P00734,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.791919365839836,0.0022255619317657384,7.347439684104895,222556.19317657384
P01861,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.739668364588373,0.0022106377733110564,7.344517586567922,221063.77733110564
P09871,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.705061379773874,0.0022007531756451718,7.342571337207485,220075.31756451717
P13716,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.653082678457388,0.0021859067926833886,7.339631639641914,218590.67926833886
P11171,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.617895161314943,0.00217585638084662,7.337630226014996,217585.63808466203
P16452,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.540262962738384,0.0021536827343136846,7.333181726406131,215368.27343136846
P00747,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.479343309388522,0.0021362825977072654,7.329658702713639,213628.25977072655
P50395,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.465407374789502,0.0021323021553963334,7.328848745909584,213230.21553963333
A0A0C4DH72,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.439068990172815,0.002124779271316695,7.327313820867193,212477.9271316695
P80108,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.365291919832131,0.002103706743293976,7.322985199053104,210370.67432939762
P02749,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.349335594990811,0.002099149228326173,7.322043313634764,209914.92283261727
P50502,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.286269684870625,0.002081136068517182,7.318300476114702,208113.60685171818
Q9NRX4,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.239817819071585,0.002067868284377235,7.315522872337799,206786.82843772348
A0A0C4DH43,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.237028798429411,0.002067071672159282,7.315355535303457,206707.1672159282
P13671,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.234522127706014,0.002066355705954354,7.315205083803191,206635.57059543542
P0DOX2,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.225667845294328,0.0020638267072643855,7.31467322820788,206382.67072643855
A0A075B6R2,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.213874960404529,0.002060458372141271,7.313963844809667,206045.83721412712
P07360,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.189498451496728,0.002053495847542725,7.3124938289860655,205349.5847542725
Q04760,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.140800616442001,0.0020395865598860337,7.30954214146637,203958.65598860336
A0A0B4J1V2,PXD002854-Sample-Erythrocytes-1,Blood Serum,7.092250851030896,0.0020257195645255826,7.30657932255983,202571.95645255825
P07225,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.879069891340414,0.0019648298907252574,7.2933249563820315,196482.98907252573
P06733,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.683580969367228,0.001908993493760881,7.280804448232031,190899.3493760881
Q9NRV9,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.659762745613601,0.0019021904289985908,7.2792539921615775,190219.04289985908
P07357,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.564833738675945,0.0018750763927590742,7.273018966078608,187507.63927590742
P04003,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.510440664561134,0.0018595404061275457,7.269405619622969,185954.04061275456
P22792,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.444069057181236,0.001840583058675724,7.264955420321471,184058.3058675724
Q15819,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.363748149902427,0.0018176414514578295,7.259508218264051,181764.14514578294
P18669,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.354494122881797,0.001814998275972347,7.2588762168453815,181499.8275972347
P55072,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.273266455768624,0.001791797676062939,7.253288968981169,179179.7676062939
P02746,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.1987532070347475,0.0017705148775625681,7.248099580467855,177051.4877562568
P55056,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.176168716450485,0.0017640641970392285,7.246514385734905,176406.41970392285
P06702,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.133007743468036,0.001751736372032616,7.243468747501959,175173.6372032616
P17174,PXD002854-Sample-Erythrocytes-1,Blood Serum,6.083513464445713,0.0017375996005825432,7.239949708078632,173759.9600582543
P02748,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.9736513600201135,0.0017062203080265642,7.232035106774621,170622.0308026564
O75636,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.9369160071239495,0.0016957277966032417,7.229356139240924,169572.77966032416
P11166,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.8548677399828355,0.0016722928133413317,7.223312323392724,167229.28133413318
Q16775,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.837127207375981,0.0016672256851839025,7.2219943923870105,166722.56851839024
Q08495,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.80313892655522,0.0016575178044462664,7.219458202133364,165751.78044462664
P06681,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.802693161979129,0.001657390483227386,7.219424840786372,165739.04832273858
P20073,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.775982415229919,0.0016497612434543598,7.217421096848403,164976.12434543596
P02775,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.773844133674665,0.0016491504981674368,7.217260290296568,164915.04981674367
P43652,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.759429032952349,0.001645033194342297,7.21617466579617,164503.3194342297
P02747,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.67539199122929,0.0016210301686260663,7.209791097480166,162103.01686260663
P03952,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.661740850559954,0.001617131070397195,7.2087452214174315,161713.1070397195
P07358,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.660813168013698,0.001616866101669623,7.208674055952283,161686.61016696232
P13798,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.644742917435614,0.001612276046736904,7.207439401805835,161227.6046736904
P22061,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.636586744691409,0.0016099464451694153,7.206811429476417,160994.64451694154
P01591,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.4990492063494205,0.0015706623746919088,7.1960828403126715,157066.23746919088
P08397,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.488926209953531,0.0015677710003903645,7.195282626888031,156777.10003903645
P35527,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.480517248120209,0.0015653691961027125,7.194616783365147,156536.91961027126
Q9UNZ2,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.458335738742287,0.0015590336168259259,7.1928554798101345,155903.3616825926
Q9Y2V2,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.455410974306586,0.001558198232874699,7.192622707487467,155819.8232874699
Q9NTK5,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.335705392742487,0.0015240074035243719,7.182987076781778,152400.7403524372
Q969T9,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.2279416584832905,0.001493227456590676,7.174125966879899,149322.74565906762
A0A0B4J1Y8,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.211584360387343,0.00148855541389623,7.172765006602092,148855.541389623
P40925,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.110682180384597,0.001459735293961367,7.164274108664822,145973.5293961367
P04264,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.107127011489164,0.001458719851143855,7.1639718931376315,145871.98511438552
P60891,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.078504828514104,0.0014505446586344725,7.16153110418312,145054.46586344726
P02008,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.0496399431664685,0.0014423001444168184,7.159055646999187,144230.01444168185
Q15485,PXD002854-Sample-Erythrocytes-1,Blood Serum,5.029664869661124,0.0014365947769597817,7.157334283131897,143659.47769597816
P10643,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.983550285534656,0.0014234233286795268,7.153334079260869,142342.33286795267
P24666,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.94986093433145,0.0014138008295206614,7.150388232139356,141380.08295206615
P08571,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.875508400317552,0.00139256393505829,7.143815143526627,139256.393505829
Q9GZP4,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.8217469762831815,0.0013772083630726557,7.13899965128596,137720.83630726556
P05156,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.817130320186117,0.0013758897336593786,7.138583630133403,137588.97336593785
Q9NZP8,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.758647615310965,0.0013591856488856778,7.133278780338135,135918.56488856778
P37837,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.751915023895865,0.0013572626568150374,7.132663900251681,135726.26568150375
Q9Y3I1,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.7498397979020925,0.0013566699217321002,7.132474196511891,135666.99217321002
P01700,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.694696195921806,0.0013409195660641757,7.127402727842539,134091.95660641757
O43396,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.626371389312872,0.0013214043373452103,7.121035727992202,132140.43373452104
P52209,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.598862069241699,0.0013135470055833378,7.118445618728631,131354.70055833377
Q96IY4,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.569868800519429,0.0013052658219472977,7.115698966270999,130526.58219472977
P54725,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.5259292550411185,0.0012927156176748644,7.11150299567818,129271.56176748645
P01624,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.51850850624644,0.0012905960710975428,7.110790338670336,129059.60710975427
O14618,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.473367871853859,0.0012777028065804176,7.106429848758387,127770.28065804177
P23526,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.392854308573288,0.0012547061721165625,7.09854203436775,125470.61721165625
Q03591,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.377493224542003,0.0012503186724203313,7.097020717036275,125031.86724203313
Q15166,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.360391234841001,0.0012454339276675988,7.095320692442169,124543.39276675988
O00299,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.343038750944576,0.0012404776356722312,7.0935889388688524,124047.76356722313
P07900,PXD002854-Sample-Erythrocytes-1,Blood Serum,4.3329961667108465,0.0012376092290425215,7.092583539304187,123760.92290425215
